Easting,Northing
502400,182600
502400,182700
502400,182800
502400,182900
502400,183000
502400,183100
502400,183200
502400,183300
502400,183400
502400,183500
502400,183600
502400,183700
502400,183800
502400,183900
502400,184000
502400,184100
502400,184200
502400,184300
502400,184400
502400,184500
502400,184600
502400,184700
502400,184800
502400,184900
502400,185000
502400,185100
502400,185200
502400,185300
502400,185400
502400,185500
502400,185600
502400,185700
502400,185800
502400,185900
502400,186000
502400,186100
502400,186200
502400,186300
502400,186400
502400,186500
502400,186600
502400,186700
502400,186800
502400,186900
502400,187000
502400,187100
502400,187200
502400,187300
502400,187400
502400,187500
502400,187600
502400,187700
502400,187800
502400,187900
502400,188000
502400,188100
502400,188200
502400,188300
502400,188400
502400,188500
502400,188600
502400,188700
502400,188800
502400,188900
502400,189000
502400,189100
502400,189200
502400,189300
502400,189400
502400,189500
502400,189600
502400,189700
502400,189800
502400,189900
502400,190000
502500,180100
502500,180200
502500,180300
502500,180400
502500,180500
502500,180600
502500,180700
502500,180800
502500,180900
502500,181000
502500,181100
502500,181200
502500,181300
502500,181400
502500,181500
502500,181600
502500,181700
502500,181800
502500,181900
502500,182000
502500,182100
502500,182200
502500,182300
502500,182400
502500,182500
502500,182600
502500,182700
502500,182800
502500,182900
502500,183000
502500,183100
502500,183200
502500,183300
502500,183400
502500,183500
502500,183600
502500,183700
502500,183800
502500,183900
502500,184000
502500,184100
502500,184200
502500,184300
502500,184400
502500,184500
502500,184600
502500,184700
502500,184800
502500,184900
502500,185000
502500,185100
502500,185200
502500,185300
502500,185400
502500,185500
502500,185600
502500,185700
502500,185800
502500,185900
502500,186000
502500,186100
502500,186200
502500,186300
502500,186400
502500,186500
502500,186600
502500,186700
502500,186800
502500,186900
502500,187000
502500,187100
502500,187200
502500,187300
502500,187400
502500,187500
502500,187600
502500,187700
502500,187800
502500,187900
502500,188000
502500,188100
502500,188200
502500,188300
502500,188400
502500,188500
502500,188600
502500,188700
502500,188800
502500,188900
502500,189000
502500,189100
502500,189200
502500,189300
502500,189400
502500,189500
502500,189600
502500,189700
502500,189800
502500,189900
502500,190000
502600,180100
502600,180200
502600,180300
502600,180400
502600,180500
502600,180600
502600,180700
502600,180800
502600,180900
502600,181000
502600,181100
502600,181200
502600,181300
502600,181400
502600,181500
502600,181600
502600,181700
502600,181800
502600,181900
502600,182000
502600,182100
502600,182200
502600,182300
502600,182400
502600,182500
502600,182600
502600,182700
502600,182800
502600,182900
502600,183000
502600,183100
502600,183200
502600,183300
502600,183400
502600,183500
502600,183600
502600,183700
502600,183800
502600,183900
502600,184000
502600,184100
502600,184200
502600,184300
502600,184400
502600,184500
502600,184600
502600,184700
502600,184800
502600,184900
502600,185000
502600,185100
502600,185200
502600,185300
502600,185400
502600,185500
502600,185600
502600,185700
502600,185800
502600,185900
502600,186000
502600,186100
502600,186200
502600,186300
502600,186400
502600,186500
502600,186600
502600,186700
502600,186800
502600,186900
502600,187000
502600,187100
502600,187200
502600,187300
502600,187400
502600,187500
502600,187600
502600,187700
502600,187800
502600,187900
502600,188000
502600,188100
502600,188200
502600,188300
502600,188400
502600,188500
502600,188600
502600,188700
502600,188800
502600,188900
502600,189000
502600,189100
502600,189200
502600,189300
502600,189400
502600,189500
502600,189600
502600,189700
502600,189800
502600,189900
502600,190000
502700,180100
502700,180200
502700,180300
502700,180400
502700,180500
502700,180600
502700,180700
502700,180800
502700,180900
502700,181000
502700,181100
502700,181200
502700,181300
502700,181400
502700,181500
502700,181600
502700,181700
502700,181800
502700,181900
502700,182000
502700,182100
502700,182200
502700,182300
502700,182400
502700,182500
502700,182600
502700,182700
502700,182800
502700,182900
502700,183000
502700,183100
502700,183200
502700,183300
502700,183400
502700,183500
502700,183600
502700,183700
502700,183800
502700,183900
502700,184000
502700,184100
502700,184200
502700,184300
502700,184400
502700,184500
502700,184600
502700,184700
502700,184800
502700,184900
502700,185000
502700,185100
502700,185200
502700,185300
502700,185400
502700,185500
502700,185600
502700,185700
502700,185800
502700,185900
502700,186000
502700,186100
502700,186200
502700,186300
502700,186400
502700,186500
502700,186600
502700,186700
502700,186800
502700,186900
502700,187000
502700,187100
502700,187200
502700,187300
502700,187400
502700,187500
502700,187600
502700,187700
502700,187800
502700,187900
502700,188000
502700,188100
502700,188200
502700,188300
502700,188400
502700,188500
502700,188600
502700,188700
502700,188800
502700,188900
502700,189000
502700,189100
502700,189200
502700,189300
502700,189400
502700,189500
502700,189600
502700,189700
502700,189800
502700,189900
502700,190000
502800,180100
502800,180200
502800,180300
502800,180400
502800,180500
502800,180600
502800,180700
502800,180800
502800,180900
502800,181000
502800,181100
502800,181200
502800,181300
502800,181400
502800,181500
502800,181600
502800,181700
502800,181800
502800,181900
502800,182000
502800,182100
502800,182200
502800,182300
502800,182400
502800,182500
502800,182600
502800,182700
502800,182800
502800,182900
502800,183000
502800,183100
502800,183200
502800,183300
502800,183400
502800,183500
502800,183600
502800,183700
502800,183800
502800,183900
502800,184000
502800,184100
502800,184200
502800,184300
502800,184400
502800,184500
502800,184600
502800,184700
502800,184800
502800,184900
502800,185000
502800,185100
502800,185200
502800,185300
502800,185400
502800,185500
502800,185600
502800,185700
502800,185800
502800,185900
502800,186000
502800,186100
502800,186200
502800,186300
502800,186400
502800,186500
502800,186600
502800,186700
502800,186800
502800,186900
502800,187000
502800,187100
502800,187200
502800,187300
502800,187400
502800,187500
502800,187600
502800,187700
502800,187800
502800,187900
502800,188000
502800,188100
502800,188200
502800,188300
502800,188400
502800,188500
502800,188600
502800,188700
502800,188800
502800,188900
502800,189000
502800,189100
502800,189200
502800,189300
502800,189400
502800,189500
502800,189600
502800,189700
502800,189800
502800,189900
502800,190000
502900,180100
502900,180200
502900,180300
502900,180400
502900,180500
502900,180600
502900,180700
502900,180800
502900,180900
502900,181000
502900,181100
502900,181200
502900,181300
502900,181400
502900,181500
502900,181600
502900,181700
502900,181800
502900,181900
502900,182000
502900,182100
502900,182200
502900,182300
502900,182400
502900,182500
502900,182600
502900,182700
502900,182800
502900,182900
502900,183000
502900,183100
502900,183200
502900,183300
502900,183400
502900,183500
502900,183600
502900,183700
502900,183800
502900,183900
502900,184000
502900,184100
502900,184200
502900,184300
502900,184400
502900,184500
502900,184600
502900,184700
502900,184800
502900,184900
502900,185000
502900,185100
502900,185200
502900,185300
502900,185400
502900,185500
502900,185600
502900,185700
502900,185800
502900,185900
502900,186000
502900,186100
502900,186200
502900,186300
502900,186400
502900,186500
502900,186600
502900,186700
502900,186800
502900,186900
502900,187000
502900,187100
502900,187200
502900,187300
502900,187400
502900,187500
502900,187600
502900,187700
502900,187800
502900,187900
502900,188000
502900,188100
502900,188200
502900,188300
502900,188400
502900,188500
502900,188600
502900,188700
502900,188800
502900,188900
502900,189000
502900,189100
502900,189200
502900,189300
502900,189400
502900,189500
502900,189600
502900,189700
502900,189800
502900,189900
502900,190000
503000,180100
503000,180200
503000,180300
503000,180400
503000,180500
503000,180600
503000,180700
503000,180800
503000,180900
503000,181000
503000,181100
503000,181200
503000,181300
503000,181400
503000,181500
503000,181600
503000,181700
503000,181800
503000,181900
503000,182000
503000,182100
503000,182200
503000,182300
503000,182400
503000,182500
503000,182600
503000,182700
503000,182800
503000,182900
503000,183000
503000,183100
503000,183200
503000,183300
503000,183400
503000,183500
503000,183600
503000,183700
503000,183800
503000,183900
503000,184000
503000,184100
503000,184200
503000,184300
503000,184400
503000,184500
503000,184600
503000,184700
503000,184800
503000,184900
503000,185000
503000,185100
503000,185200
503000,185300
503000,185400
503000,185500
503000,185600
503000,185700
503000,185800
503000,185900
503000,186000
503000,186100
503000,186200
503000,186300
503000,186400
503000,186500
503000,186600
503000,186700
503000,186800
503000,186900
503000,187000
503000,187100
503000,187200
503000,187300
503000,187400
503000,187500
503000,187600
503000,187700
503000,187800
503000,187900
503000,188000
503000,188100
503000,188200
503000,188300
503000,188400
503000,188500
503000,188600
503000,188700
503000,188800
503000,188900
503000,189000
503000,189100
503000,189200
503000,189300
503000,189400
503000,189500
503000,189600
503000,189700
503000,189800
503000,189900
503000,190000
503100,180100
503100,180200
503100,180300
503100,180400
503100,180500
503100,180600
503100,180700
503100,180800
503100,180900
503100,181000
503100,181100
503100,181200
503100,181300
503100,181400
503100,181500
503100,181600
503100,181700
503100,181800
503100,181900
503100,182000
503100,182100
503100,182200
503100,182300
503100,182400
503100,182500
503100,182600
503100,182700
503100,182800
503100,182900
503100,183000
503100,183100
503100,183200
503100,183300
503100,183400
503100,183500
503100,183600
503100,183700
503100,183800
503100,183900
503100,184000
503100,184100
503100,184200
503100,184300
503100,184400
503100,184500
503100,184600
503100,184700
503100,184800
503100,184900
503100,185000
503100,185100
503100,185200
503100,185300
503100,185400
503100,185500
503100,185600
503100,185700
503100,185800
503100,185900
503100,186000
503100,186100
503100,186200
503100,186300
503100,186400
503100,186500
503100,186600
503100,186700
503100,186800
503100,186900
503100,187000
503100,187100
503100,187200
503100,187300
503100,187400
503100,187500
503100,187600
503100,187700
503100,187800
503100,187900
503100,188000
503100,188100
503100,188200
503100,188300
503100,188400
503100,188500
503100,188600
503100,188700
503100,188800
503100,188900
503100,189000
503100,189100
503100,189200
503100,189300
503100,189400
503100,189500
503100,189600
503100,189700
503100,189800
503100,189900
503100,190000
503200,180100
503200,180200
503200,180300
503200,180400
503200,180500
503200,180600
503200,180700
503200,180800
503200,180900
503200,181000
503200,181100
503200,181200
503200,181300
503200,181400
503200,181500
503200,181600
503200,181700
503200,181800
503200,181900
503200,182000
503200,182100
503200,182200
503200,182300
503200,182400
503200,182500
503200,182600
503200,182700
503200,182800
503200,182900
503200,183000
503200,183100
503200,183200
503200,183300
503200,183400
503200,183500
503200,183600
503200,183700
503200,183800
503200,183900
503200,184000
503200,184100
503200,184200
503200,184300
503200,184400
503200,184500
503200,184600
503200,184700
503200,184800
503200,184900
503200,185000
503200,185100
503200,185200
503200,185300
503200,185400
503200,185500
503200,185600
503200,185700
503200,185800
503200,185900
503200,186000
503200,186100
503200,186200
503200,186300
503200,186400
503200,186500
503200,186600
503200,186700
503200,186800
503200,186900
503200,187000
503200,187100
503200,187200
503200,187300
503200,187400
503200,187500
503200,187600
503200,187700
503200,187800
503200,187900
503200,188000
503200,188100
503200,188200
503200,188300
503200,188400
503200,188500
503200,188600
503200,188700
503200,188800
503200,188900
503200,189000
503200,189100
503200,189200
503200,189300
503200,189400
503200,189500
503200,189600
503200,189700
503200,189800
503200,189900
503200,190000
503300,180100
503300,180200
503300,180300
503300,180400
503300,180500
503300,180600
503300,180700
503300,180800
503300,180900
503300,181000
503300,181100
503300,181200
503300,181300
503300,181400
503300,181500
503300,181600
503300,181700
503300,181800
503300,181900
503300,182000
503300,182100
503300,182200
503300,182300
503300,182400
503300,182500
503300,182600
503300,182700
503300,182800
503300,182900
503300,183000
503300,183100
503300,183200
503300,183300
503300,183400
503300,183500
503300,183600
503300,183700
503300,183800
503300,183900
503300,184000
503300,184100
503300,184200
503300,184300
503300,184400
503300,184500
503300,184600
503300,184700
503300,184800
503300,184900
503300,185000
503300,185100
503300,185200
503300,185300
503300,185400
503300,185500
503300,185600
503300,185700
503300,185800
503300,185900
503300,186000
503300,186100
503300,186200
503300,186300
503300,186400
503300,186500
503300,186600
503300,186700
503300,186800
503300,186900
503300,187000
503300,187100
503300,187200
503300,187300
503300,187400
503300,187500
503300,187600
503300,187700
503300,187800
503300,187900
503300,188000
503300,188100
503300,188200
503300,188300
503300,188400
503300,188500
503300,188600
503300,188700
503300,188800
503300,188900
503300,189000
503300,189100
503300,189200
503300,189300
503300,189400
503300,189500
503300,189600
503300,189700
503300,189800
503300,189900
503300,190000
503400,180100
503400,180200
503400,180300
503400,180400
503400,180500
503400,180600
503400,180700
503400,180800
503400,180900
503400,181000
503400,181100
503400,181200
503400,181300
503400,181400
503400,181500
503400,181600
503400,181700
503400,181800
503400,181900
503400,182000
503400,182100
503400,182200
503400,182300
503400,182400
503400,182500
503400,182600
503400,182700
503400,182800
503400,182900
503400,183000
503400,183100
503400,183200
503400,183300
503400,183400
503400,183500
503400,183600
503400,183700
503400,183800
503400,183900
503400,184000
503400,184100
503400,184200
503400,184300
503400,184400
503400,184500
503400,184600
503400,184700
503400,184800
503400,184900
503400,185000
503400,185100
503400,185200
503400,185300
503400,185400
503400,185500
503400,185600
503400,185700
503400,185800
503400,185900
503400,186000
503400,186100
503400,186200
503400,186300
503400,186400
503400,186500
503400,186600
503400,186700
503400,186800
503400,186900
503400,187000
503400,187100
503400,187200
503400,187300
503400,187400
503400,187500
503400,187600
503400,187700
503400,187800
503400,187900
503400,188000
503400,188100
503400,188200
503400,188300
503400,188400
503400,188500
503400,188600
503400,188700
503400,188800
503400,188900
503400,189000
503400,189100
503400,189200
503400,189300
503400,189400
503400,189500
503400,189600
503400,189700
503400,189800
503400,189900
503400,190000
503500,180100
503500,180200
503500,180300
503500,180400
503500,180500
503500,180600
503500,180700
503500,180800
503500,180900
503500,181000
503500,181100
503500,181200
503500,181300
503500,181400
503500,181500
503500,181600
503500,181700
503500,181800
503500,181900
503500,182000
503500,182100
503500,182200
503500,182300
503500,182400
503500,182500
503500,182600
503500,182700
503500,182800
503500,182900
503500,183000
503500,183100
503500,183200
503500,183300
503500,183400
503500,183500
503500,183600
503500,183700
503500,183800
503500,183900
503500,184000
503500,184100
503500,184200
503500,184300
503500,184400
503500,184500
503500,184600
503500,184700
503500,184800
503500,184900
503500,185000
503500,185100
503500,185200
503500,185300
503500,185400
503500,185500
503500,185600
503500,185700
503500,185800
503500,185900
503500,186000
503500,186100
503500,186200
503500,186300
503500,186400
503500,186500
503500,186600
503500,186700
503500,186800
503500,186900
503500,187000
503500,187100
503500,187200
503500,187300
503500,187400
503500,187500
503500,187600
503500,187700
503500,187800
503500,187900
503500,188000
503500,188100
503500,188200
503500,188300
503500,188400
503500,188500
503500,188600
503500,188700
503500,188800
503500,188900
503500,189000
503500,189100
503500,189200
503500,189300
503500,189400
503500,189500
503500,189600
503500,189700
503500,189800
503500,189900
503500,190000
503600,180100
503600,180200
503600,180300
503600,180400
503600,180500
503600,180600
503600,180700
503600,180800
503600,180900
503600,181000
503600,181100
503600,181200
503600,181300
503600,181400
503600,181500
503600,181600
503600,181700
503600,181800
503600,181900
503600,182000
503600,182100
503600,182200
503600,182300
503600,182400
503600,182500
503600,182600
503600,182700
503600,182800
503600,182900
503600,183000
503600,183100
503600,183200
503600,183300
503600,183400
503600,183500
503600,183600
503600,183700
503600,183800
503600,183900
503600,184000
503600,184100
503600,184200
503600,184300
503600,184400
503600,184500
503600,184600
503600,184700
503600,184800
503600,184900
503600,185000
503600,185100
503600,185200
503600,185300
503600,185400
503600,185500
503600,185600
503600,185700
503600,185800
503600,185900
503600,186000
503600,186100
503600,186200
503600,186300
503600,186400
503600,186500
503600,186600
503600,186700
503600,186800
503600,186900
503600,187000
503600,187100
503600,187200
503600,187300
503600,187400
503600,187500
503600,187600
503600,187700
503600,187800
503600,187900
503600,188000
503600,188100
503600,188200
503600,188300
503600,188400
503600,188500
503600,188600
503600,188700
503600,188800
503600,188900
503600,189000
503600,189100
503600,189200
503600,189300
503600,189400
503600,189500
503600,189600
503600,189700
503600,189800
503600,189900
503600,190000
503700,180100
503700,180200
503700,180300
503700,180400
503700,180500
503700,180600
503700,180700
503700,180800
503700,180900
503700,181000
503700,181100
503700,181200
503700,181300
503700,181400
503700,181500
503700,181600
503700,181700
503700,181800
503700,181900
503700,182000
503700,182100
503700,182200
503700,182300
503700,182400
503700,182500
503700,182600
503700,182700
503700,182800
503700,182900
503700,183000
503700,183100
503700,183200
503700,183300
503700,183400
503700,183500
503700,183600
503700,183700
503700,183800
503700,183900
503700,184000
503700,184100
503700,184200
503700,184300
503700,184400
503700,184500
503700,184600
503700,184700
503700,184800
503700,184900
503700,185000
503700,185100
503700,185200
503700,185300
503700,185400
503700,185500
503700,185600
503700,185700
503700,185800
503700,185900
503700,186000
503700,186100
503700,186200
503700,186300
503700,186400
503700,186500
503700,186600
503700,186700
503700,186800
503700,186900
503700,187000
503700,187100
503700,187200
503700,187300
503700,187400
503700,187500
503700,187600
503700,187700
503700,187800
503700,187900
503700,188000
503700,188100
503700,188200
503700,188300
503700,188400
503700,188500
503700,188600
503700,188700
503700,188800
503700,188900
503700,189000
503700,189100
503700,189200
503700,189300
503700,189400
503700,189500
503700,189600
503700,189700
503700,189800
503700,189900
503700,190000
503800,180100
503800,180200
503800,180300
503800,180400
503800,180500
503800,180600
503800,180700
503800,180800
503800,180900
503800,181000
503800,181100
503800,181200
503800,181300
503800,181400
503800,181500
503800,181600
503800,181700
503800,181800
503800,181900
503800,182000
503800,182100
503800,182200
503800,182300
503800,182400
503800,182500
503800,182600
503800,182700
503800,182800
503800,182900
503800,183000
503800,183100
503800,183200
503800,183300
503800,183400
503800,183500
503800,183600
503800,183700
503800,183800
503800,183900
503800,184000
503800,184100
503800,184200
503800,184300
503800,184400
503800,184500
503800,184600
503800,184700
503800,184800
503800,184900
503800,185000
503800,185100
503800,185200
503800,185300
503800,185400
503800,185500
503800,185600
503800,185700
503800,185800
503800,185900
503800,186000
503800,186100
503800,186200
503800,186300
503800,186400
503800,186500
503800,186600
503800,186700
503800,186800
503800,186900
503800,187000
503800,187100
503800,187200
503800,187300
503800,187400
503800,187500
503800,187600
503800,187700
503800,187800
503800,187900
503800,188000
503800,188100
503800,188200
503800,188300
503800,188400
503800,188500
503800,188600
503800,188700
503800,188800
503800,188900
503800,189000
503800,189100
503800,189200
503800,189300
503800,189400
503800,189500
503800,189600
503800,189700
503800,189800
503800,189900
503800,190000
503900,180100
503900,180200
503900,180300
503900,180400
503900,180500
503900,180600
503900,180700
503900,180800
503900,180900
503900,181000
503900,181100
503900,181200
503900,181300
503900,181400
503900,181500
503900,181600
503900,181700
503900,181800
503900,181900
503900,182000
503900,182100
503900,182200
503900,182300
503900,182400
503900,182500
503900,182600
503900,182700
503900,182800
503900,182900
503900,183000
503900,183100
503900,183200
503900,183300
503900,183400
503900,183500
503900,183600
503900,183700
503900,183800
503900,183900
503900,184000
503900,184100
503900,184200
503900,184300
503900,184400
503900,184500
503900,184600
503900,184700
503900,184800
503900,184900
503900,185000
503900,185100
503900,185200
503900,185300
503900,185400
503900,185500
503900,185600
503900,185700
503900,185800
503900,185900
503900,186000
503900,186100
503900,186200
503900,186300
503900,186400
503900,186500
503900,186600
503900,186700
503900,186800
503900,186900
503900,187000
503900,187100
503900,187200
503900,187300
503900,187400
503900,187500
503900,187600
503900,187700
503900,187800
503900,187900
503900,188000
503900,188100
503900,188200
503900,188300
503900,188400
503900,188500
503900,188600
503900,188700
503900,188800
503900,188900
503900,189000
503900,189100
503900,189200
503900,189300
503900,189400
503900,189500
503900,189600
503900,189700
503900,189800
503900,189900
503900,190000
504000,180100
504000,180200
504000,180300
504000,180400
504000,180500
504000,180600
504000,180700
504000,180800
504000,180900
504000,181000
504000,181100
504000,181200
504000,181300
504000,181400
504000,181500
504000,181600
504000,181700
504000,181800
504000,181900
504000,182000
504000,182100
504000,182200
504000,182300
504000,182400
504000,182500
504000,182600
504000,182700
504000,182800
504000,182900
504000,183000
504000,183100
504000,183200
504000,183300
504000,183400
504000,183500
504000,183600
504000,183700
504000,183800
504000,183900
504000,184000
504000,184100
504000,184200
504000,184300
504000,184400
504000,184500
504000,184600
504000,184700
504000,184800
504000,184900
504000,185000
504000,185100
504000,185200
504000,185300
504000,185400
504000,185500
504000,185600
504000,185700
504000,185800
504000,185900
504000,186000
504000,186100
504000,186200
504000,186300
504000,186400
504000,186500
504000,186600
504000,186700
504000,186800
504000,186900
504000,187000
504000,187100
504000,187200
504000,187300
504000,187400
504000,187500
504000,187600
504000,187700
504000,187800
504000,187900
504000,188000
504000,188100
504000,188200
504000,188300
504000,188400
504000,188500
504000,188600
504000,188700
504000,188800
504000,188900
504000,189000
504000,189100
504000,189200
504000,189300
504000,189400
504000,189500
504000,189600
504000,189700
504000,189800
504000,189900
504000,190000
504100,180100
504100,180200
504100,180300
504100,180400
504100,180500
504100,180600
504100,180700
504100,180800
504100,180900
504100,181000
504100,181100
504100,181200
504100,181300
504100,181400
504100,181500
504100,181600
504100,181700
504100,181800
504100,181900
504100,182000
504100,182100
504100,182200
504100,182300
504100,182400
504100,182500
504100,182600
504100,182700
504100,182800
504100,182900
504100,183000
504100,183100
504100,183200
504100,183300
504100,183400
504100,183500
504100,183600
504100,183700
504100,183800
504100,183900
504100,184000
504100,184100
504100,184200
504100,184300
504100,184400
504100,184500
504100,184600
504100,184700
504100,184800
504100,184900
504100,185000
504100,185100
504100,185200
504100,185300
504100,185400
504100,185500
504100,185600
504100,185700
504100,185800
504100,185900
504100,186000
504100,186100
504100,186200
504100,186300
504100,186400
504100,186500
504100,186600
504100,186700
504100,186800
504100,186900
504100,187000
504100,187100
504100,187200
504100,187300
504100,187400
504100,187500
504100,187600
504100,187700
504100,187800
504100,187900
504100,188000
504100,188100
504100,188200
504100,188300
504100,188400
504100,188500
504100,188600
504100,188700
504100,188800
504100,188900
504100,189000
504100,189100
504100,189200
504100,189300
504100,189400
504100,189500
504100,189600
504100,189700
504100,189800
504100,189900
504100,190000
504200,180100
504200,180200
504200,180300
504200,180400
504200,180500
504200,180600
504200,180700
504200,180800
504200,180900
504200,181000
504200,181100
504200,181200
504200,181300
504200,181400
504200,181500
504200,181600
504200,181700
504200,181800
504200,181900
504200,182000
504200,182100
504200,182200
504200,182300
504200,182400
504200,182500
504200,182600
504200,182700
504200,182800
504200,182900
504200,183000
504200,183100
504200,183200
504200,183300
504200,183400
504200,183500
504200,183600
504200,183700
504200,183800
504200,183900
504200,184000
504200,184100
504200,184200
504200,184300
504200,184400
504200,184500
504200,184600
504200,184700
504200,184800
504200,184900
504200,185000
504200,185100
504200,185200
504200,185300
504200,185400
504200,185500
504200,185600
504200,185700
504200,185800
504200,185900
504200,186000
504200,186100
504200,186200
504200,186300
504200,186400
504200,186500
504200,186600
504200,186700
504200,186800
504200,186900
504200,187000
504200,187100
504200,187200
504200,187300
504200,187400
504200,187500
504200,187600
504200,187700
504200,187800
504200,187900
504200,188000
504200,188100
504200,188200
504200,188300
504200,188400
504200,188500
504200,188600
504200,188700
504200,188800
504200,188900
504200,189000
504200,189100
504200,189200
504200,189300
504200,189400
504200,189500
504200,189600
504200,189700
504200,189800
504200,189900
504200,190000
504300,180100
504300,180200
504300,180300
504300,180400
504300,180500
504300,180600
504300,180700
504300,180800
504300,180900
504300,181000
504300,181100
504300,181200
504300,181300
504300,181400
504300,181500
504300,181600
504300,181700
504300,181800
504300,181900
504300,182000
504300,182100
504300,182200
504300,182300
504300,182400
504300,182500
504300,182600
504300,182700
504300,182800
504300,182900
504300,183000
504300,183100
504300,183200
504300,183300
504300,183400
504300,183500
504300,183600
504300,183700
504300,183800
504300,183900
504300,184000
504300,184100
504300,184200
504300,184300
504300,184400
504300,184500
504300,184600
504300,184700
504300,184800
504300,184900
504300,185000
504300,185100
504300,185200
504300,185300
504300,185400
504300,185500
504300,185600
504300,185700
504300,185800
504300,185900
504300,186000
504300,186100
504300,186200
504300,186300
504300,186400
504300,186500
504300,186600
504300,186700
504300,186800
504300,186900
504300,187000
504300,187100
504300,187200
504300,187300
504300,187400
504300,187500
504300,187600
504300,187700
504300,187800
504300,187900
504300,188000
504300,188100
504300,188200
504300,188300
504300,188400
504300,188500
504300,188600
504300,188700
504300,188800
504300,188900
504300,189000
504300,189100
504300,189200
504300,189300
504300,189400
504300,189500
504300,189600
504300,189700
504300,189800
504300,189900
504300,190000
504400,180100
504400,180200
504400,180300
504400,180400
504400,180500
504400,180600
504400,180700
504400,180800
504400,180900
504400,181000
504400,181100
504400,181200
504400,181300
504400,181400
504400,181500
504400,181600
504400,181700
504400,181800
504400,181900
504400,182000
504400,182100
504400,182200
504400,182300
504400,182400
504400,182500
504400,182600
504400,182700
504400,182800
504400,182900
504400,183000
504400,183100
504400,183200
504400,183300
504400,183400
504400,183500
504400,183600
504400,183700
504400,183800
504400,183900
504400,184000
504400,184100
504400,184200
504400,184300
504400,184400
504400,184500
504400,184600
504400,184700
504400,184800
504400,184900
504400,185000
504400,185100
504400,185200
504400,185300
504400,185400
504400,185500
504400,185600
504400,185700
504400,185800
504400,185900
504400,186000
504400,186100
504400,186200
504400,186300
504400,186400
504400,186500
504400,186600
504400,186700
504400,186800
504400,186900
504400,187000
504400,187100
504400,187200
504400,187300
504400,187400
504400,187500
504400,187600
504400,187700
504400,187800
504400,187900
504400,188000
504400,188100
504400,188200
504400,188300
504400,188400
504400,188500
504400,188600
504400,188700
504400,188800
504400,188900
504400,189000
504400,189100
504400,189200
504400,189300
504400,189400
504400,189500
504400,189600
504400,189700
504400,189800
504400,189900
504400,190000
504500,180100
504500,180200
504500,180300
504500,180400
504500,180500
504500,180600
504500,180700
504500,180800
504500,180900
504500,181000
504500,181100
504500,181200
504500,181300
504500,181400
504500,181500
504500,181600
504500,181700
504500,181800
504500,181900
504500,182000
504500,182100
504500,182200
504500,182300
504500,182400
504500,182500
504500,182600
504500,182700
504500,182800
504500,182900
504500,183000
504500,183100
504500,183200
504500,183300
504500,183400
504500,183500
504500,183600
504500,183700
504500,183800
504500,183900
504500,184000
504500,184100
504500,184200
504500,184300
504500,184400
504500,184500
504500,184600
504500,184700
504500,184800
504500,184900
504500,185000
504500,185100
504500,185200
504500,185300
504500,185400
504500,185500
504500,185600
504500,185700
504500,185800
504500,185900
504500,186000
504500,186100
504500,186200
504500,186300
504500,186400
504500,186500
504500,186600
504500,186700
504500,186800
504500,186900
504500,187000
504500,187100
504500,187200
504500,187300
504500,187400
504500,187500
504500,187600
504500,187700
504500,187800
504500,187900
504500,188000
504500,188100
504500,188200
504500,188300
504500,188400
504500,188500
504500,188600
504500,188700
504500,188800
504500,188900
504500,189000
504500,189100
504500,189200
504500,189300
504500,189400
504500,189500
504500,189600
504500,189700
504500,189800
504500,189900
504500,190000
504600,180100
504600,180200
504600,180300
504600,180400
504600,180500
504600,180600
504600,180700
504600,180800
504600,180900
504600,181000
504600,181100
504600,181200
504600,181300
504600,181400
504600,181500
504600,181600
504600,181700
504600,181800
504600,181900
504600,182000
504600,182100
504600,182200
504600,182300
504600,182400
504600,182500
504600,182600
504600,182700
504600,182800
504600,182900
504600,183000
504600,183100
504600,183200
504600,183300
504600,183400
504600,183500
504600,183600
504600,183700
504600,183800
504600,183900
504600,184000
504600,184100
504600,184200
504600,184300
504600,184400
504600,184500
504600,184600
504600,184700
504600,184800
504600,184900
504600,185000
504600,185100
504600,185200
504600,185300
504600,185400
504600,185500
504600,185600
504600,185700
504600,185800
504600,185900
504600,186000
504600,186100
504600,186200
504600,186300
504600,186400
504600,186500
504600,186600
504600,186700
504600,186800
504600,186900
504600,187000
504600,187100
504600,187200
504600,187300
504600,187400
504600,187500
504600,187600
504600,187700
504600,187800
504600,187900
504600,188000
504600,188100
504600,188200
504600,188300
504600,188400
504600,188500
504600,188600
504600,188700
504600,188800
504600,188900
504600,189000
504600,189100
504600,189200
504600,189300
504600,189400
504600,189500
504600,189600
504600,189700
504600,189800
504600,189900
504600,190000
504700,180100
504700,180200
504700,180300
504700,180400
504700,180500
504700,180600
504700,180700
504700,180800
504700,180900
504700,181000
504700,181100
504700,181200
504700,181300
504700,181400
504700,181500
504700,181600
504700,181700
504700,181800
504700,181900
504700,182000
504700,182100
504700,182200
504700,182300
504700,182400
504700,182500
504700,182600
504700,182700
504700,182800
504700,182900
504700,183000
504700,183100
504700,183200
504700,183300
504700,183400
504700,183500
504700,183600
504700,183700
504700,183800
504700,183900
504700,184000
504700,184100
504700,184200
504700,184300
504700,184400
504700,184500
504700,184600
504700,184700
504700,184800
504700,184900
504700,185000
504700,185100
504700,185200
504700,185300
504700,185400
504700,185500
504700,185600
504700,185700
