LRUniqueID,SalePrice,SaleDate,PCUnit,PropertyType,NewBuild,Freehold,Add1,Add2,Add3,Easting,Northing
{7011B109-11C9-8ED6-E053-6B04A8C075C1},725000,08/06/2018,SL9 7QP,T,N,F,"THREE LANGSTONE VILLAS, 11",BRACKEN COTTAGE,WEST COMMON,500017,188545
{7011B109-11C7-8ED6-E053-6B04A8C075C1},420000,15/06/2018,UB9 4BD,T,N,F,63,,NEWTOWN ROAD,504669,184757
{B3CC6209-0F40-4206-97A6-70A2D999DF33},545000,12/02/2015,UB10 8JW,T,N,F,235,,HOYLAKE CRESCENT,507332,186703
{DD61D6DF-E1ED-44FA-9D08-32A57BE7777C},530000,28/04/2015,UB10 8ED,D,N,F,15,,ROKER PARK AVENUE,506513,185957
{2AC10E4F-111E-1AF6-E050-A8C063052BA1},300000,21/12/2015,UB8 1UL ,T,N,F,110,,BRAYBOURNE CLOSE,505367,184734
{61D8894D-A096-3DE6-E053-6C04A8C01207},695000,03/03/2017,SL9 8JD,F,N,L,"VANDERBILT HOUSE, 111",FLAT 3,PACKHORSE ROAD,500240,189213
{94D941E6-BF8E-41EB-AD5A-5715FADAE682},218000,02/07/2015,UB10 0NE,F,Y,L,"CRIMSON COURT, 1390",FLAT 2,UXBRIDGE ROAD,508168,182175
{4A5E58C7-0DE6-4A00-9A49-E5943F7B53E4},305000,25/09/2015,UB10 0FE,F,N,L,24,,PORTAL CLOSE,506531,184128
{64C0E2FE-294B-48AB-A441-DE7DF72C1B09},230000,02/04/2015,UB10 0NE,F,Y,L,"CRIMSON COURT, 1390",FLAT 7,UXBRIDGE ROAD,508168,182175
{AE17C720-426A-4921-A82F-6CCAFAE0E061},302500,25/03/2015,SL9 8ES ,F,N,L,"OAKRIDGE HOUSE, 37",FLAT 9,STATION ROAD,500473,188701
{851778F2-9225-4499-BBDC-5AF557CAD9B9},270000,09/06/2015,UB10 0NE,F,Y,L,"CRIMSON COURT, 1390",FLAT 1,UXBRIDGE ROAD,508168,182175
{8CAC1317-E6D8-0253-E053-6B04A8C08E51},259995,24/05/2019,UB8 1NF,F,Y,L,"LOVELL HOUSE, 271",FLAT 3,HIGH STREET,505745,183933
{8CAC1317-E450-0253-E053-6B04A8C08E51},685000,13/06/2019,UB10 8SH,D,N,F,79,,THORNHILL ROAD,506991,185749
{8CAC1317-E6E4-0253-E053-6B04A8C08E51},295311,31/05/2019,UB8 1NF,F,Y,L,"LOVELL HOUSE, 271",FLAT 36,HIGH STREET,505745,183933
{8CAC1317-F3F0-0253-E053-6B04A8C08E51},417500,10/05/2019,SL0 0HY,S,N,F,42,,MARTINDALE,502599,182112
{8CAC1317-E6D7-0253-E053-6B04A8C08E51},249995,20/05/2019,UB8 1NF,F,Y,L,"LOVELL HOUSE, 271",FLAT 10,HIGH STREET,505745,183933
{8CAC1317-E6D3-0253-E053-6B04A8C08E51},294995,28/05/2019,UB8 1NF,F,Y,L,"LOVELL HOUSE, 271",FLAT 25,HIGH STREET,505745,183933
{8CAC1318-7E83-0253-E053-6B04A8C08E51},380000,18/06/2019,UB8 3QE,S,N,F,18,,BRAMBLE CLOSE,506800,181470
{AE4D86D4-3D20-4619-E053-6C04A8C03CD0},382000,22/06/2020,UB10 8TP,T,N,F,28,,FINCHAM CLOSE,508323,186460
{93E6821D-FC6D-40FD-E053-6B04A8C0C1DF},270000,30/08/2019,SL0 0DL,F,N,L,21,,KEENSACRE,502872,183122
{AE4D86D4-38EB-4619-E053-6C04A8C03CD0},580000,03/06/2020,HA4 7XW,D,N,F,18,,ST EDMUNDS AVENUE,508914,188389
{AE4D86D4-3907-4619-E053-6C04A8C03CD0},725000,31/07/2020,HA4 6JL,D,N,F,13,,COURTFIELD GARDENS,509703,186701
{AE4D86D4-39AB-4619-E053-6C04A8C03CD0},455000,26/06/2020,UB8 2AY,S,N,F,55,,FERNDALE CRESCENT,505234,182725
{93E6821E-9326-40FD-E053-6B04A8C0C1DF},665000,12/08/2019,HA4 7DQ,D,N,F,54,,ICKENHAM ROAD,508695,187072
{93E6821E-934E-40FD-E053-6B04A8C0C1DF},350000,30/08/2019,UB8 2QL,T,N,F,9,,MILL AVENUE,505127,183301
{8A78B2AF-CF20-5CB0-E053-6B04A8C0F504},410000,10/05/2019,UB4 0AA,S,N,F,230,,BALMORAL DRIVE,509866,181961
{8A78B2AF-CF31-5CB0-E053-6B04A8C0F504},400000,17/05/2019,UB4 8LA,S,N,F,26,,GOSHAWK GARDENS,509248,182880
{31FB4C17-AE17-57B9-E050-A8C063053436},605000,31/03/2016,UB9 6AL ,T,N,F,22,,BROADWATER GARDENS,505023,189304
{31FB4C17-A837-57B9-E050-A8C063053436},595000,30/03/2016,HA4 7EP ,T,N,F,21,,HAMBLE CLOSE,509077,186820
{31FB4C17-A5D3-57B9-E050-A8C063053436},1650000,25/04/2016,UB10 8AG,D,N,F,42,,THE DRIVE,506186,186162
{31FB4C17-A710-57B9-E050-A8C063053436},362500,30/03/2016,UB7 8PE ,T,N,F,7,,OTTERFIELD ROAD,506249,180635
{31FB4C17-A71D-57B9-E050-A8C063053436},420000,31/03/2016,UB4 8DR ,S,N,F,12,,DERWENT DRIVE,509157,181895
{31FB4C17-ADEC-57B9-E050-A8C063053436},560000,18/03/2016,UB10 0LS,D,N,F,3,,GLENTHORNE CLOSE,507087,182934
{31FB4C17-A694-57B9-E050-A8C063053436},435000,30/03/2016,UB4 8NA ,S,N,F,89,,ADELPHI CRESCENT,509587,182842
{39140479-4FD3-3206-E050-A8C063057647},305000,06/05/2016,UB9 4AY ,F,N,L,6,,THE ALDERS,505024,184826
{47844C80-1054-8986-E050-A8C063056488},407000,16/12/2016,UB7 8PE,T,N,F,23,,OTTERFIELD ROAD,506249,180635
{68FEB20B-11D6-38DA-E053-6C04A8C051AE},268000,16/02/2018,UB8 1JL,F,N,L,"RIVERBANK POINT, 114",92,HIGH STREET,505319,184483
{5F54B81C-BB03-2B45-E053-6B04A8C01FB0},1187500,13/10/2017,SL9 7EN,D,N,F,14,,ST HUBERTS CLOSE,500414,186824
{5F54B81C-A43F-2B45-E053-6B04A8C01FB0},419950,23/06/2017,UB10 0GJ,F,Y,L,1,FLAT 17,DYSON DRIVE,506182,183507
{64342BFD-B305-422C-E053-6C04A8C0FB8A},320000,14/12/2017,UB8 3TL,F,N,L,50,,NINE ELMS AVENUE,505570,181711
{64342BFD-B219-422C-E053-6C04A8C0FB8A},411000,29/11/2017,UB10 8FZ,F,Y,L,WALSHAM COURT,FLAT 22,PERKINS GARDENS,508287,186705
{6B32222B-E2F8-01F1-E053-6C04A8C0D2C8},250000,09/02/2018,UB3 2FH,F,N,L,"AQUA HOUSE, 46",26,VARCOE GARDENS,508851,181100
{453D27A3-4ACC-EF91-E050-A8C0630574D7},420000,11/11/2016,UB8 2NA,S,N,F,23,,COTSWOLD CLOSE,505507,183594
{4C4EDFFF-A8DC-1854-E050-A8C063054F34},440000,03/03/2017,UB10 0DW,S,N,F,115,,THE LARCHES,507856,183053
{453D27A3-4FF1-EF91-E050-A8C0630574D7},245000,23/11/2016,UB3 2UU,F,N,L,57,,WILLENHALL DRIVE,509452,180765
{453D27A3-4C07-EF91-E050-A8C0630574D7},610000,02/12/2016,HA4 6AH,T,N,F,87,,CORNWALL ROAD,509951,186788
{5A9D8B54-B899-68EB-E053-6B04A8C0D293},220000,18/08/2017,UB4 8SQ,F,N,L,170A,,LANSBURY DRIVE,509923,182269
{5A9D8B54-B491-68EB-E053-6B04A8C0D293},310000,24/08/2017,UB10 0AG,F,N,L,SEPTEMBER COURT,14,HILLINGDON ROAD,505985,183306
{5A9D8B54-CC53-68EB-E053-6B04A8C0D293},1275000,30/08/2017,SL9 7JE,D,N,F,26,,DALESIDE,500073,186978
{5A9D8B54-B57D-68EB-E053-6B04A8C0D293},760000,15/09/2017,UB8 3PD,D,N,F,40,,PIELD HEATH AVENUE,507338,182086
{5A9D8B54-B578-68EB-E053-6B04A8C0D293},320000,14/09/2017,HA4 7JW,F,N,L,16,,HILL LANE,508538,187431
{66605AB6-B0CE-4475-B130-068FAB512043},605000,13/02/2015,HA4 8QF ,D,N,F,23,,WINDMILL HILL,509896,187669
{5376B385-B6EF-34C1-E053-6B04A8C09FF6},332000,31/05/2017,HA4 7JW,F,N,L,8A,,HILL LANE,508538,187431
{25EA59F9-F7B9-4D50-E050-A8C0630562D0},303000,25/09/2015,UB4 8RP ,T,N,F,125,,LANSBURY DRIVE,509770,182059
{25EA59F9-FC03-4D50-E050-A8C0630562D0},250000,09/10/2015,HA4 7TU ,S,N,F,30,,RESERVOIR ROAD,508488,188980
{25EA59F9-FAD8-4D50-E050-A8C0630562D0},1500000,20/11/2015,UB10 8AG,D,N,F,50,,THE DRIVE,506186,186162
{7EEC481D-7CA4-4308-B932-27FDCB600CD3},700000,08/07/2015,UB9 5ER ,D,N,F,THE EDGE,,DENHAM AVENUE,503724,186744
{4E37C51A-0AA8-4CB4-BC75-11EB9EBC1026},444000,25/09/2015,UB10 8TL,T,N,F,65,,AYLSHAM DRIVE,508401,186515
{7011B109-BF93-8ED6-E053-6B04A8C075C1},572500,24/05/2018,UB9 4EH,S,N,F,101,,KNIGHTON WAY LANE,504568,184822
{7011B109-A1B6-8ED6-E053-6B04A8C075C1},665000,30/05/2018,HA4 6AH,T,N,F,89,,CORNWALL ROAD,509951,186788
{7011B109-A5F5-8ED6-E053-6B04A8C075C1},490000,30/05/2018,UB10 0HW,S,N,F,54,,MISBOURNE ROAD,507239,183493
{61D8894D-9F88-3DE6-E053-6C04A8C01207},385000,14/11/2017,SL0 0AG,F,N,L,THE OLD ORCHARD,3,BANGORS ROAD SOUTH,503590,181367
{2AC10E4F-111C-1AF6-E050-A8C063052BA1},275000,11/12/2015,UB8 1JL ,F,N,L,"RIVERBANK POINT, 114",412,HIGH STREET,505319,184483
{55BDCAE6-3B58-521D-E053-6B04A8C0DD7A},450000,18/05/2017,HA4 7TS,S,N,F,MONTROSE,,DUCKS HILL ROAD,508395,189147
{61D8894D-91E5-3DE6-E053-6C04A8C01207},415000,31/05/2017,UB10 0GJ,F,Y,L,1,FLAT 15,DYSON DRIVE,506182,183507
{61D8894D-9231-3DE6-E053-6C04A8C01207},405000,13/11/2017,UB10 8FZ,F,Y,L,WALSHAM COURT,FLAT 12,PERKINS GARDENS,508287,186705
{64342BFD-B1DE-422C-E053-6C04A8C0FB8A},396000,16/11/2017,UB10 8FZ,F,Y,L,WALSHAM COURT,FLAT 34,PERKINS GARDENS,508287,186705
{369DFB15-4F04-3A19-E050-A8C0620518C6},221000,06/06/2016,UB7 7ST ,F,N,L,27,,BETJEMAN COURT,505940,180340
{BF04D873-950E-4975-AD1C-4116FF2DEE42},229950,30/06/2015,UB10 0FQ,F,Y,L,"BLENHEIM HOUSE, 11",FLAT 8,FOWLER WAY,506065,183333
{FEFAD458-D0F9-47FF-B49E-A9ABC3186D55},290000,22/06/2015,UB4 8LU ,F,Y,L,"EBONY COURT, 5",FLAT 6,KINGSWOOD PLACE,509088,181633
{4F2FB9E1-09F0-409D-A13D-8C98C6993EE5},207000,30/07/2015,UB3 2FH ,F,N,L,"AQUA HOUSE, 46",27,VARCOE GARDENS,508851,181100
{A97CE605-29F1-48DD-BE81-9D0C99112059},260000,30/07/2015,UB3 2FH ,F,N,L,"AQUA HOUSE, 46",FLAT 10,VARCOE GARDENS,508851,181100
{8ADF4A98-30FB-4170-8B71-6E07251C1DD8},317500,15/07/2015,HA4 7QP ,F,N,L,1,,MEADWAY GARDENS,508875,188127
{3E4D9156-3919-42FD-9008-42E7E4A2D2D4},285000,07/08/2015,UB7 7RE ,T,N,F,22,,HEATHCOTE WAY,505719,180370
{80E1AA98-65B4-7BF8-E053-6C04A8C00BF2},375000,19/12/2018,UB9 6JB,S,N,F,44,,SEDLEY GROVE,505149,189394
{47844C80-1086-8986-E050-A8C063056488},381000,22/12/2016,UB4 8DH,S,N,F,312,,BALMORAL DRIVE,509473,182115
{47844C7F-6C67-8986-E050-A8C063056488},177000,31/10/2016,SL0 0AL,F,N,L,29,,BARNFIELD,503318,181450
{453D27A2-A574-EF91-E050-A8C0630574D7},372000,23/11/2016,UB7 8BY,T,N,F,58,,APPLETREE AVENUE,506783,181177
{453D27A3-4A87-EF91-E050-A8C0630574D7},620000,30/11/2016,UB10 8JP,S,N,F,1,,BUSHEY ROAD,507444,186605
{453D27A3-4EB7-EF91-E050-A8C0630574D7},462000,05/12/2016,UB10 9NG,S,N,F,11,,NORTH WAY,506489,184378
{453D27A3-4EBB-EF91-E050-A8C0630574D7},420000,02/12/2016,HA4 6PT,S,N,F,82,,CLYFFORD ROAD,509752,185693
{453D27A3-4F5C-EF91-E050-A8C0630574D7},437000,14/12/2016,UB8 2RE,S,N,F,2,,WESCOTT WAY,505236,183447
{453D27A3-4B2D-EF91-E050-A8C0630574D7},640000,18/10/2016,UB8 1PN,S,N,F,171,,HAREFIELD ROAD,505646,184987
{453D27A3-4B2C-EF91-E050-A8C0630574D7},521000,16/12/2016,HA4 7DX,S,N,F,106,,ICKENHAM ROAD,508486,186961
{453D27A3-4F93-EF91-E050-A8C0630574D7},440000,13/12/2016,UB10 8TJ,T,N,F,22,,HASLAM CLOSE,508469,186588
{5A9D8B54-B5C3-68EB-E053-6B04A8C0D293},350000,01/09/2017,HA4 7ED,F,N,L,EMBASSY COURT,34,REGENCY DRIVE,509288,187164
{5A9D8B54-C822-68EB-E053-6B04A8C0D293},2300000,01/09/2017,SL9 7QU,D,N,F,SHERWOOD HOUSE,,BULSTRODE WAY,500016,188787
{5A9D8B54-CC30-68EB-E053-6B04A8C0D293},595000,24/08/2017,UB9 5EE,D,N,F,2,,SIDE ROAD,502908,187749
{5A9D8B54-CC2F-68EB-E053-6B04A8C0D293},2155000,08/09/2017,SL9 7QU,D,N,F,WYKE HOUSE,,BULSTRODE WAY,500016,188787
{5A9D8B54-CC69-68EB-E053-6B04A8C0D293},476000,22/08/2017,SL3 6RH,T,N,F,35,,RIXON CLOSE,500144,181452
{5A9D8B54-B4DD-68EB-E053-6B04A8C0D293},620000,18/09/2017,UB3 2RU,S,N,F,12,,GRANGE CLOSE,509405,181551
{582D0636-880A-8F22-E053-6C04A8C01BAC},247500,30/05/2017,UB10 0QA,F,N,L,37A,,POLE HILL ROAD,507961,182515
{E3DA4694-F0B7-4D71-838C-88E9CE42B7F2},290000,16/03/2015,UB10 9HR,S,N,F,43,,SUTTON COURT ROAD,507705,183567
{25EA59F9-6219-4D50-E050-A8C0630562D0},260000,24/07/2015,UB10 0GA,F,N,L,2,FLAT 2,LANDMARK PLACE,507540,183402
{34428D7D-C2AB-B86C-E050-A8C06205059C},367000,22/04/2016,SL0 9QB ,T,N,F,159,,HIGH STREET,503211,181249
{C91D5241-F8F4-41E3-AE58-AE59557A1FD1},283500,25/03/2015,UB8 3RH ,T,N,F,15,,NEWCROFT CLOSE,506586,181982
{0655BDC2-F22E-481B-87EF-1937422E9B7D},349300,18/03/2015,UB8 3PA ,S,N,F,10A,,NEWLYN CLOSE,507341,181938
{25EA59FA-1418-4D50-E050-A8C0630562D0},375000,09/11/2015,UB3 2RU ,S,N,F,19,,GRANGE CLOSE,509405,181551
{A6E0E6D5-2615-4311-881D-0DF55CA03F02},965000,16/01/2015,SL9 8DP ,D,N,F,CHARISTON,,WOODHILL AVENUE,501205,188115
{108127AE-8640-410E-981D-13E6A732689C},830000,24/07/2015,UB10 8AL,D,N,F,1,,HIGHFIELD DRIVE,506344,186278
{1E5E1A34-D9B2-402A-8D54-23677F98C2B0},370000,18/09/2015,UB8 1PN ,T,N,F,147,,HAREFIELD ROAD,505646,184987
{7011B109-11B8-8ED6-E053-6B04A8C075C1},395000,22/05/2018,SL0 9LZ,S,N,F,37,,BARNES WAY,503838,180838
{7011B108-FEEC-8ED6-E053-6B04A8C075C1},330000,20/06/2018,UB10 8LF,F,N,L,45B,,HIGH ROAD,508037,186433
{7011B108-FD12-8ED6-E053-6B04A8C075C1},295000,04/06/2018,UB8 3WP,F,N,L,53,,ARKLAY CLOSE,506812,182128
{7011B108-FEFB-8ED6-E053-6B04A8C075C1},280000,01/06/2018,HA4 7YF,F,N,L,80,,BRICKETT CLOSE,508256,188610
{61D8894D-9107-3DE6-E053-6C04A8C01207},288500,25/07/2017,UB10 9NA,F,Y,L,"MADISON COURT, 4",FLAT 6,HERCIES ROAD,507427,184856
{61D8894E-246B-3DE6-E053-6C04A8C01207},375000,24/11/2017,UB8 2HL,T,N,F,36,,HIGH ROAD,505470,181505
{43FC2FE7-CBA9-4EC3-9F14-330E2681B53A},735000,28/04/2015,UB10 8AZ,D,N,F,180,,SWAKELEYS ROAD,506838,186272
{2AC10E4F-1119-1AF6-E050-A8C063052BA1},280000,02/12/2015,UB8 3WP ,F,N,L,42,,ARKLAY CLOSE,506812,182128
{369DFB15-50F0-3A19-E050-A8C0620518C6},456000,19/05/2016,UB9 6AE ,S,N,F,70,,ST MARYS ROAD,504963,189588
{369DFB15-53BB-3A19-E050-A8C0620518C6},315000,27/05/2016,UB10 0SE,F,N,L,113,,SNOWDEN AVENUE,507637,183478
{03EA94EF-1921-46A7-95B5-2798B869CBDE},288000,07/08/2015,UB9 5BU ,T,N,F,13,,WOLSTAN CLOSE,504301,186247
{7343D3A3-FD2F-47FD-A284-6FA1C0BE429D},288000,31/07/2015,SL3 6RH ,S,N,F,21,,RIXON CLOSE,500144,181452
{120833B9-1ECF-4405-94A3-6C45CE1DBFEC},600000,16/07/2015,UB10 8RB,S,N,F,7,,THE PADDOCK,507924,185827
{CAC4F03E-5469-4F55-90EC-6CA679C70023},482500,05/08/2015,UB10 9NG,T,N,F,6,,NORTH WAY,506489,184378
{6FB32D8D-BECD-4F7C-BA09-5AE5DE4ACC0D},363000,26/05/2015,UB8 3WP ,T,N,F,34,,ARKLAY CLOSE,506812,182128
{8CAC1318-7AF6-0253-E053-6B04A8C08E51},434000,23/05/2019,UB8 3HW,S,N,F,7,,DALEHAM DRIVE,507792,181392
{8CAC1318-7E71-0253-E053-6B04A8C08E51},393500,17/05/2019,UB9 6AE,T,N,F,78,,ST MARYS ROAD,504963,189588
{AE4D86D4-392D-4619-E053-6C04A8C03CD0},467000,03/08/2020,UB10 9AZ,S,N,F,143,,WINDSOR AVENUE,508016,184093
{50F18103-4C39-9FD5-E050-A8C063054923},465000,16/02/2017,UB8 3AT,S,N,F,38,,LEES ROAD,507643,182233
{50F18103-503F-9FD5-E050-A8C063054923},580000,16/05/2017,UB8 1PN,D,N,F,167,,HAREFIELD ROAD,505646,184987
{50F18103-544D-9FD5-E050-A8C063054923},470000,07/04/2017,HA4 6EW,T,N,F,21,,POND GREEN,509306,186804
{50F18102-B992-9FD5-E050-A8C063054923},531500,20/04/2017,SL0 0LR,T,N,F,PLEASANT COTTAGES,2,UXBRIDGE ROAD,501894,182774
{50F18102-A739-9FD5-E050-A8C063054923},310000,16/05/2017,UB8 3HD,F,N,L,MOORCROFT,30,HARLINGTON ROAD,507664,181645
{3B7E0B90-2D20-EA99-E050-A8C062057E77},285000,12/08/2016,HA4 7YF,F,N,L,74,,BRICKETT CLOSE,508256,188610
{3B7E0B8F-7081-EA99-E050-A8C062057E77},300000,08/02/2016,UB10 8LB,F,N,L,97A,,HIGH ROAD,508245,186729
{75050A84-A671-9A88-E053-6B04A8C02390},605000,20/08/2018,HA4 6DU,S,N,F,210,,WEST END ROAD,509853,186312
{453D27A3-4AEF-EF91-E050-A8C0630574D7},720000,15/12/2016,UB10 8HW,D,N,F,14,,ST GEORGES DRIVE,507009,186517
{453D27A3-4F39-EF91-E050-A8C0630574D7},280000,30/11/2016,UB4 8BX,F,N,L,324,,KINGSHILL AVENUE,509486,182600
{453D27A3-4F76-EF91-E050-A8C0630574D7},330000,25/11/2016,UB8 3UD,S,N,F,35,,HAMBLEDON CLOSE,507673,182020
{453D27A3-4BE3-EF91-E050-A8C0630574D7},470000,15/12/2016,HA4 6NA,T,N,F,74,,BEDFORD ROAD,509898,185834
{453D27A3-4E9D-EF91-E050-A8C0630574D7},900000,08/12/2016,UB10 8QW,D,N,F,3,,ALBANY CLOSE,507456,185335
{5A9D8B54-B88C-68EB-E053-6B04A8C0D293},550000,22/09/2017,UB8 3WE,T,N,F,18,,OLD SCHOOL ROAD,506953,182307
{5A9D8B54-CBD7-68EB-E053-6B04A8C0D293},1522000,20/06/2017,SL9 8JH,S,N,F,14C,,SOUTH PARK DRIVE,500494,189258
{5A9D8B54-B497-68EB-E053-6B04A8C0D293},405000,31/08/2017,UB3 1JF,S,N,F,10,,CHESTNUT CLOSE,509119,180747
{5A9D8B54-B6D1-68EB-E053-6B04A8C0D293},560000,28/04/2017,UB10 0FX,D,N,F,18,,WILLOUGHBY AVENUE,506130,183451
{5376B385-0183-34C1-E053-6B04A8C09FF6},825000,15/06/2017,HA4 8DW,D,N,F,29,,GLENALLA ROAD,509695,187605
{25EA59F9-62A1-4D50-E050-A8C0630562D0},294950,31/07/2015,UB7 8FA ,F,Y,L,11,,OTTER WAY,506209,180174
{25EA59F9-6423-4D50-E050-A8C0630562D0},390000,13/11/2015,UB10 9AD,T,N,F,35,,GRANVILLE ROAD,507744,184699
{25EA59F9-62A2-4D50-E050-A8C0630562D0},239950,31/07/2015,UB7 8FA ,F,Y,L,4,,OTTER WAY,506209,180174
{25EA59F9-74C0-4D50-E050-A8C0630562D0},380000,12/11/2015,SL0 0RG ,S,N,F,183,,THE PARKWAY,502540,183634
{25EA59F9-73E8-4D50-E050-A8C0630562D0},585000,31/07/2015,SL0 0JJ ,T,Y,F,PARSONAGE FARM,3,HOLLOW HILL LANE,501738,180525
{85866A65-03E9-143F-E053-6B04A8C06A15},325000,04/03/2019,UB8 2QW,T,N,F,79,,BRIDGE ROAD,505287,183363
{23B6165E-9A97-FCF4-E050-A8C0620577FA},699950,25/09/2015,HA4 7PR ,S,N,F,25,,WHITEHEATH AVENUE,508149,187856
{23B6165E-9BDD-FCF4-E050-A8C0620577FA},370000,15/10/2015,UB3 1JG ,T,N,F,27,,CHESTNUT CLOSE,509217,180644
{23B6165E-9C0E-FCF4-E050-A8C0620577FA},435000,08/10/2015,HA4 6DU ,S,N,F,212,,WEST END ROAD,509853,186312
{2369BD5C-B76A-4CEB-9142-C128B535EB9B},289950,13/07/2015,UB8 1GS ,F,N,L,"MAPLE COURT, 2",9,CROSBY GARDENS,506338,184455
{7919A451-BF86-4498-B14C-2F479A28170E},375000,23/07/2015,HA4 7HQ ,T,N,F,34,,CORDINGLEY ROAD,508733,186911
{7011B109-A4AA-8ED6-E053-6B04A8C075C1},715000,08/06/2018,UB10 9NU,D,N,F,4,,SQUIRRELS CLOSE,507187,184466
{7011B109-1205-8ED6-E053-6B04A8C075C1},312000,18/05/2018,SL0 9NX,T,N,F,100,,DUTTON WAY,503432,181034
{773788C2-EDBE-2CE4-E053-6C04A8C05E57},430000,07/09/2018,UB10 0DN,S,N,F,82,,THE LARCHES,507717,183018
{2FD36065-CA2C-4BF8-E050-A8C0620562B1},470000,04/03/2016,HA4 6PR ,S,N,F,141,,CLYFFORD ROAD,509711,185633
{288DCE28-C551-E510-E050-A8C06205480E},470000,06/08/2015,SL0 0JJ ,T,N,F,PARSONAGE FARM,2,HOLLOW HILL LANE,501738,180525
{288DCE28-AFB0-E510-E050-A8C06205480E},186000,17/09/2015,UB9 6JQ ,F,N,L,98,,PEERLESS DRIVE,504998,188929
{288DCE28-AFC6-E510-E050-A8C06205480E},370000,21/10/2015,UB7 8FA ,F,Y,L,34,,OTTER WAY,506209,180174
{288DCE28-AEF9-E510-E050-A8C06205480E},294950,31/07/2015,UB7 8FA ,F,Y,L,5,,OTTER WAY,506209,180174
{288DCE28-AF02-E510-E050-A8C06205480E},314950,06/08/2015,UB7 8FA ,F,Y,L,9,,OTTER WAY,506209,180174
{288DCE28-B056-E510-E050-A8C06205480E},350000,22/10/2015,UB7 8FA ,F,N,L,10,,OTTER WAY,506209,180174
{288DCE28-AC42-E510-E050-A8C06205480E},190000,12/11/2015,UB10 0DX,F,N,L,5,,REDWOOD CLOSE,507541,183091
{288DCE28-B081-E510-E050-A8C06205480E},167500,30/10/2015,UB9 6JQ ,F,N,L,128,,PEERLESS DRIVE,504998,188929
{288DCE28-C4D6-E510-E050-A8C06205480E},263000,11/11/2015,SL0 0RT ,F,N,L,6,,ST DAVIDS CLOSE,502664,183598
{288DCE28-C6D8-E510-E050-A8C06205480E},355050,09/12/2015,SL0 9NX ,T,N,F,60,,DUTTON WAY,503432,181034
{288DCE28-AC1A-E510-E050-A8C06205480E},462000,04/12/2015,UB3 2UB ,S,N,F,6,,MORGANS LANE,508601,181762
{34428D7E-4A09-B86C-E050-A8C06205059C},335000,27/04/2016,UB4 8BA ,T,N,F,33,,WOODSTOCK GARDENS,509534,181795
{34428D7E-4A03-B86C-E050-A8C06205059C},1050000,06/05/2016,HA4 6DA ,D,N,F,16,,CRANLEY DRIVE,509654,186828
{0B703047-B94A-4F3F-A54E-490C6BB81BEC},234950,23/06/2015,UB3 2RX ,F,N,L,2C,,QUEENS ROAD,509322,181350
{A6A2C88C-09F6-4763-B475-4879E3F5BEFA},130000,16/06/2015,UB8 3UD ,F,N,L,53,,HAMBLEDON CLOSE,507673,182020
{8CEED2BE-426C-4D7C-BB47-4B2F53E7730E},432000,16/07/2015,UB4 8AQ ,S,N,F,8,,WESTACOTT,509348,181912
{96B9487A-9FA9-4F81-A1F1-BB3BC1AE7F0C},359950,03/06/2015,UB10 0DH,T,N,F,49,,THE DINGLE,507786,182956
{7A6EC8EE-231D-462C-8320-279428FE67DA},509000,22/07/2015,UB10 8SS,S,N,F,23,,THE CHASE,507404,185155
{AE4D86D4-3CF8-4619-E053-6C04A8C03CD0},269000,19/06/2020,UB3 2AR,S,N,L,347,,BOTWELL LANE,509235,181116
{50F18103-4D9A-9FD5-E050-A8C063054923},972500,28/04/2017,UB10 8SY,D,N,F,76,,LONG LANE,507801,185623
{50F18103-4DBE-9FD5-E050-A8C063054923},595000,21/03/2017,HA4 7PH,D,N,F,22,,FAIRFIELD AVENUE,508361,187937
{50F18103-5013-9FD5-E050-A8C063054923},565000,19/05/2017,UB10 8RU,T,N,F,83,,BURNHAM AVENUE,508381,185439
{4E95D757-14F5-EDA1-E050-A8C0630539E2},569950,30/12/2016,UB10 0FX,S,N,F,14,,WILLOUGHBY AVENUE,506130,183451
{4E95D757-25BF-EDA1-E050-A8C0630539E2},450000,31/03/2017,SL0 0RG,S,N,F,180,,THE PARKWAY,502540,183634
{4E95D757-2593-EDA1-E050-A8C0630539E2},600000,13/04/2017,UB9 5NE,S,N,F,59,,MOORFIELD ROAD,504201,188046
{39140479-F256-3206-E050-A8C063057647},400000,15/06/2016,UB10 0HH,S,N,F,8,,GLISSON ROAD,507147,183267
{8A78B2AF-D262-5CB0-E053-6B04A8C0F504},960000,18/04/2019,UB10 9JP,D,N,F,223,,LONG LANE,507571,184157
{8A78B2AF-D20E-5CB0-E053-6B04A8C0F504},385000,26/04/2019,UB8 3HS,T,N,F,14,,AINTREE CLOSE,507765,181532
{8A78B2AF-D272-5CB0-E053-6B04A8C0F504},385000,20/05/2019,UB8 2AR,T,N,F,11,,HOWS ROAD,505270,183873
{31FB4C17-ABF8-57B9-E050-A8C063053436},495000,24/03/2016,UB10 0HP,S,N,F,99,,MISBOURNE ROAD,507097,183514
{31FB4C17-AEBE-57B9-E050-A8C063053436},170000,24/03/2016,UB8 3UN ,F,N,L,111,,CLARKES DRIVE,506419,181521
{31FB4C17-AEB5-57B9-E050-A8C063053436},195000,15/04/2016,UB10 8LP,F,N,L,"HIGH TREES, 2",FLAT 4,OAK AVENUE,508034,186598
